id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link
1088996078,2008-12-31,23:38:40,UTC,16170967,ikefeed,Video (Youtube): at the park during hurricane ike  http://tinyurl.com/7ea9z6,0,0,0,,[],https://twitter.com/ikefeed/status/1088996078/
1088855980,2008-12-31,22:07:53,UTC,14231599,thearquebusier,Flashback from Hurricane Ike  http://dl.getdropbox.com/u/322478/Hunkerdown.wav made this right before the power went out... #cheesy,0,0,0,,['#cheesy'],https://twitter.com/thearquebusier/status/1088855980/
1088779449,2008-12-31,21:19:55,UTC,4919021,dpkpr,@SaintArnold Wouldn't want to have all that beer get warm during the power outages following Hurricane Ike!,0,0,0,,[],https://twitter.com/dpkpr/status/1088779449/
1088652508,2008-12-31,20:02:43,UTC,15811652,feathermaye,@SOML my nutrisystem plan (which was shot to hell by hurricane ike back in september!) starts back this month. It all looks good right now!,0,0,0,,[],https://twitter.com/feathermaye/status/1088652508/
1088504379,2008-12-31,18:38:03,UTC,18257408,RosaFlores,Just posted a Crystal Beach Post Hurricane Ike Update!  http://tinyurl.com/9yp8e7,0,0,0,,[],https://twitter.com/RosaFlores/status/1088504379/
1088464377,2008-12-31,18:15:49,UTC,16170967,ikefeed,Tweet: Hurricane News: FEMA deadline for Hurricane Ike assistance extended - Chicago Defender: FEMA dead....  http://tinyurl.com/9w887w,0,0,0,,[],https://twitter.com/ikefeed/status/1088464377/
1088377596,2008-12-31,17:29:34,UTC,17296679,frugalelectric,Galveston still picking up pieces from Hurricane Ike’s devastation - Azle News: Galveston still picking up piece..  http://tinyurl.com/9bm4a8,0,0,0,,[],https://twitter.com/frugalelectric/status/1088377596/
1088222124,2008-12-31,16:08:31,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike aftermath - Kemah Boardwalk  http://tinyurl.com/9qyeom,0,0,0,,[],https://twitter.com/ikefeed/status/1088222124/
1088178245,2008-12-31,15:46:07,UTC,11663062,leighjones,Animal Planet will feature the Houston SPCA's response to Hurricane Ike in Galveston on Monday's episode of Animal Cops. See it at 9 p.m.,0,0,0,,[],https://twitter.com/leighjones/status/1088178245/
1088155772,2008-12-31,15:34:11,UTC,14076082,rikerjoe,It's been a slow recovery from Hurricane Ike...roofing crew arrived today to put a new roof on the house.  Interior work is next.,0,0,0,,[],https://twitter.com/rikerjoe/status/1088155772/
1088109203,2008-12-31,15:09:52,UTC,16062271,gustavfeed,Photo: Hurricane Ike - broken skyscraper  http://tinyurl.com/8jwurc,0,0,0,,[],https://twitter.com/gustavfeed/status/1088109203/
1087833272,2008-12-31,12:05:39,UTC,16170967,ikefeed,Tweet: Gawkk Video - The Horrific Sounds of Hurricane Ike  http://tinyurl.com/7axgal  http://tinyurl.com/7sxo9s,0,0,0,,[],https://twitter.com/ikefeed/status/1087833272/
1087504062,2008-12-30,06:27:15,UTC,14231599,thearquebusier,@tomzer1 oh god! Please don't ever say hunkerdown. Flashbacks. For hurricane Ike here in Houston weather guys overused that word!!,0,0,0,,[],https://twitter.com/thearquebusier/status/1087504062/
1087471779,2008-12-30,06:01:09,UTC,16170967,ikefeed,Tweet: Getting breezy out there. After Hurricane Ike came through and blew down my Oak trees I get nervous.  http://tinyurl.com/7gp3yc,0,0,0,,[],https://twitter.com/ikefeed/status/1087471779/
1087430144,2008-12-30,05:29:50,UTC,14111491,ZappyBox,Getting breezy out there. After Hurricane Ike came through and blew down my Oak trees I get nervous.,0,0,0,,[],https://twitter.com/ZappyBox/status/1087430144/
1087403406,2008-12-30,05:10:08,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike Devastation of East Beach Galveston  http://tinyurl.com/94tzs8,0,0,0,,[],https://twitter.com/ikefeed/status/1087403406/
1087304934,2008-12-30,04:04:34,UTC,9855132,action4ifaw,"""Pitty Sakes"" - a happy ending for a rescue from Hurricane Ike  http://tinyurl.com/7jabhw",0,0,0,,[],https://twitter.com/action4ifaw/status/1087304934/
1087298881,2008-12-30,04:00:49,UTC,16669075,fema,"@Sam1 we have a joint field office there with the state of texas dealing with Hurricane Ike recovery, but no camp.",0,0,0,,[],https://twitter.com/fema/status/1087298881/
1087123446,2008-12-30,02:12:19,UTC,7352052,TaxMan45,Back from Beaumont. Surprised how much Hurricane Ike damage is still not repaired.,0,0,0,,[],https://twitter.com/TaxMan45/status/1087123446/
1086929951,2008-12-30,00:10:18,UTC,16170967,ikefeed,Video (Youtube): hurricane ike video #2  http://tinyurl.com/a3de4k,0,0,0,,['#2'],https://twitter.com/ikefeed/status/1086929951/
1086888850,2008-12-30,23:44:39,UTC,16669075,fema,The deadline has been extended through winter for FEMA-Paid Hotel Stays in Texas after damage from Hurricane Ike.  More info at fema.gov.,0,0,0,,[],https://twitter.com/fema/status/1086888850/
1086800494,2008-12-30,22:50:06,UTC,17967486,HamFeed,#baggyrinkle  http://twitpic.com/y1te - Remembering Ike: Boats piled up after hurricane Ike. Mine is the little green one stuck in the mi ...,0,0,0,,['#baggyrinkle'],https://twitter.com/HamFeed/status/1086800494/
1086797509,2008-12-30,22:48:15,UTC,5328472,baggyrinkle, http://twitpic.com/y1te - Remembering Ike: Boats piled up after hurricane Ike. Mine is the little green one stuck in the middle of the p ...,0,0,0,,[],https://twitter.com/baggyrinkle/status/1086797509/
1086739893,2008-12-30,22:13:54,UTC,15383434,GarageWW,@SplinteredBoard happened to me a few days back when I tweeted about the hurricane Ike damage I saw. Now followed by hurricane people,0,0,0,,[],https://twitter.com/GarageWW/status/1086739893/
1086590515,2008-12-30,20:48:00,UTC,17931525,Emily_Schad,"Just got back from St. Joseph island where we looked at stuff washed up from hurricane ike in galveston. Furniture, clothes, boats, keep ...",0,0,0,,[],https://twitter.com/Emily_Schad/status/1086590515/
1086418851,2008-12-30,19:11:27,UTC,6774032,hackshaven,This used to be a good place to eat before Hurricane Ike. Glad I live in Colorado -- no natural disasters.  http://twitpic.com/xz1i,0,0,0,,[],https://twitter.com/hackshaven/status/1086418851/
1086415325,2008-12-30,19:09:28,UTC,16170967,ikefeed,Video (Youtube): Hurricane IKE 2008  http://tinyurl.com/7skvmk,0,0,0,,[],https://twitter.com/ikefeed/status/1086415325/
1086326453,2008-12-30,18:19:40,UTC,16170967,ikefeed,"Tweet: Officials: Latest Hurricane Ike victim was female, blonde: Although the identity of the person whos..  http://tinyurl.com/82neju",0,0,0,,[],https://twitter.com/ikefeed/status/1086326453/
1086055455,2008-12-30,15:47:23,UTC,15791186,KHOU,"Officials: Latest Hurricane Ike victim was female, blonde: Although the identity of the person whose remains wer..  http://tinyurl.com/7lm7hm",0,0,0,,[],https://twitter.com/KHOU/status/1086055455/
1086042292,2008-12-30,15:39:58,UTC,14164137,StephenPace,"@shawnrog I can relate to that from Hurricane  Ike. Solution: sink new posts 2ft and use lots of concrete. Three rail, don't miss any nails.",0,0,0,,[],https://twitter.com/StephenPace/status/1086042292/
1085871756,2008-12-30,13:50:35,UTC,15716039,USABreakingNews,"CNN - The sailor's guide to 2008: Hurricane Ike, the credit crunch, a bloom of algae in China and the surge..  http://is.gd/ebea",0,0,0,,[],https://twitter.com/USABreakingNews/status/1085871756/
1085760970,2008-12-30,12:08:23,UTC,16170967,ikefeed,Video (Youtube): Hostgator - Hurricane Ike Procedures  http://tinyurl.com/7dbogp,0,0,0,,[],https://twitter.com/ikefeed/status/1085760970/
1085758159,2008-12-30,12:05:45,UTC,16170967,ikefeed,"Tweet: Hurricane News: Recession, Hurricane Ike put dent in Texas Lottery sales - Dallas Morning News: R....  http://tinyurl.com/9uok3a",0,0,0,,[],https://twitter.com/ikefeed/status/1085758159/
1085439727,2008-12-29,06:06:00,UTC,16170967,ikefeed,Tweet: rest of this week is to be spent unraveling messes caused by Hurricane Ike that we are still experi..  http://tinyurl.com/9q3gaw,0,0,0,,[],https://twitter.com/ikefeed/status/1085439727/
1085426983,2008-12-29,05:55:41,UTC,14746910,craigmullins,"rest of this week is to be spent unraveling messes caused by Hurricane Ike that we are still experiencing (bills, damage, dealing w/idiots)",0,0,0,,[],https://twitter.com/craigmullins/status/1085426983/
1085327276,2008-12-29,04:38:17,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike  http://tinyurl.com/7aas8y,0,0,0,,[],https://twitter.com/ikefeed/status/1085327276/
1085324825,2008-12-29,04:36:33,UTC,16115627,Nix0224,although i did find out the apts i lived in before i moved to IL have been condemned due to Hurricane Ike damage.  scary!,0,0,0,,[],https://twitter.com/Nix0224/status/1085324825/
1085179858,2008-12-29,02:59:49,UTC,16701279,help4galveston,@MarkMayhew is wondering how many friends @markmayhew just made by calling Hurricane Ike not a *real* hurricane and called it a walk in the park. Gah!,0,0,0,,[],https://twitter.com/help4galveston/status/1085179858/
1085121326,2008-12-29,02:20:13,UTC,2864111,MarkMayhew,"@help4galveston again, there is no comparasion between Galveston and New Orleans (Katrina was a *real* hurricane, Ike was a walk in the park",0,0,0,,[],https://twitter.com/MarkMayhew/status/1085121326/
1084928984,2008-12-29,00:14:21,UTC,16170967,ikefeed,Tweet: @amandacallicoat it's Hurricane Ike's doing...remember the wind damage in Sept? Tell your guests yo..  http://tinyurl.com/99kevd,0,0,0,,[],https://twitter.com/ikefeed/status/1084928984/
1084705396,2008-12-29,21:54:27,UTC,17640210,Jim1Coe,@amandacallicoat it's Hurricane Ike's doing...remember the wind damage in Sept?  Tell your guests you're waiting for FEMA assistance.,0,0,0,,[],https://twitter.com/Jim1Coe/status/1084705396/
1084663351,2008-12-29,21:28:55,UTC,17655446,accesstojustice,RT @statebaroftexas Hurricane Ike's impact: Legal problems just beginning for people affected. Lawyers and legal professionals can help.,0,0,0,,[],https://twitter.com/accesstojustice/status/1084663351/
1084658175,2008-12-29,21:25:34,UTC,14277364,statebaroftexas,Hurricane Ike's impact: Legal problems just beginning for people affected. Lawyers and legal professionals can help. www.texasbar.com,0,0,0,,[],https://twitter.com/statebaroftexas/status/1084658175/
1084553994,2008-12-29,20:22:14,UTC,18128294,Decebul,"I got $23 in financial aid because of Hurricane Ike. Thanks, educational institution. Thanks a lot. That really makes up for it.",0,0,0,,[],https://twitter.com/Decebul/status/1084553994/
1084519622,2008-12-29,20:01:11,UTC,18095773,alisso,Final Hearing for Hurricane Ike House Select Committee Scheduled - MyFox Houston: Final Hearing for Hurricane Ik..  http://is.gd/e2m8,0,0,0,,[],https://twitter.com/alisso/status/1084519622/
1084501059,2008-12-29,19:49:22,UTC,14563958,macNC40,This was from Hurricane Ike in Texas... crazy!  http://tinyurl.com/4eh29h,0,0,0,,[],https://twitter.com/macNC40/status/1084501059/
1084467871,2008-12-29,19:28:58,UTC,16089146,danieljsherrill,Headed to Galveston to see some the damage still left from hurricane ike,0,0,0,,[],https://twitter.com/danieljsherrill/status/1084467871/
1084350441,2008-12-29,18:17:04,UTC,16170967,ikefeed,"Tweet: It has been over 100 days since Hurricane Ike hit Galveston, see our progress:  http://www.guest-loy..  http://tinyurl.com/8q68uz",0,0,0,,[],https://twitter.com/ikefeed/status/1084350441/
1084288754,2008-12-29,17:40:34,UTC,15191532,GalvestonIsland,"It has been over 100 days since Hurricane Ike hit Galveston, see our progress:  http://www.guest-loyalty.com/",0,0,0,,[],https://twitter.com/GalvestonIsland/status/1084288754/
1084013352,2008-12-29,14:56:26,UTC,16950863,KRLD,"Hurricane Ike Victims Still Living In Hotels: Three months after Hurricane Ike plowed in Galveston County, housi..  http://tinyurl.com/8l5bxj",0,0,0,,[],https://twitter.com/KRLD/status/1084013352/
1083816186,2008-12-29,12:08:07,UTC,16170967,ikefeed,Tweet: Video (Youtube): Hurricane Ike  http://tinyurl.com/a7fv7q  http://tinyurl.com/8qg7zl,0,0,0,,[],https://twitter.com/ikefeed/status/1083816186/
1083676067,2008-12-29,09:09:31,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike  http://tinyurl.com/a7fv7q,0,0,0,,[],https://twitter.com/ikefeed/status/1083676067/
1083516961,2008-12-28,06:10:51,UTC,16598913,freerepublic,Public can address lawmakers about Hurricane Ike: County residents next week will have a chance to air concerns ..  http://tinyurl.com/a4wcy5,0,0,0,,[],https://twitter.com/freerepublic/status/1083516961/
1083125987,2008-12-28,01:09:31,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike Hits Houston  http://tinyurl.com/8zgq6m,0,0,0,,[],https://twitter.com/ikefeed/status/1083125987/
1083036453,2008-12-28,00:03:39,UTC,16170967,ikefeed,Tweet: Bridge City family lives to tell about Hurricane Ike  http://tinyurl.com/79ampn  http://tinyurl.com/9vp22r,0,0,0,,[],https://twitter.com/ikefeed/status/1083036453/
1082741507,2008-12-28,20:26:15,UTC,16318652,SpecNewsATX,Bridge City family lives to tell about Hurricane Ike  http://tinyurl.com/79ampn,0,0,0,,[],https://twitter.com/SpecNewsATX/status/1082741507/
1082641350,2008-12-28,19:08:49,UTC,16170967,ikefeed,New Video (Blip.tv): Hurricane Ike on Cardwell  http://tinyurl.com/8bz4ov,0,0,0,,[],https://twitter.com/ikefeed/status/1082641350/
1082572286,2008-12-28,18:15:40,UTC,16170967,ikefeed,"Tweet: Driving through areas of SE TX hard-hit by hurricane Ike. Lots of blue tarps serving as roofs, tons..  http://tinyurl.com/7mcpp5",0,0,0,,[],https://twitter.com/ikefeed/status/1082572286/
1082492243,2008-12-28,17:11:29,UTC,15383434,GarageWW,"Driving through areas of SE TX hard-hit by hurricane Ike. Lots of blue tarps serving as roofs, tons of old-growth trees blown down",0,0,0,,[],https://twitter.com/GarageWW/status/1082492243/
1082280943,2008-12-28,13:55:54,UTC,18404096,ConnieBrz,Checking MLS listings... homes from hardest hit area post-hurricane Ike starting to show up on the market at 50% of old value.,0,0,0,,[],https://twitter.com/ConnieBrz/status/1082280943/
1082195274,2008-12-28,12:02:38,UTC,16170967,ikefeed,"Tweet: Tweet: New blog post: Galveston, 3 Months After Hurricane Ike  http://mattbtaylor.com/?p=132  http://..  http://tinyurl.com/8n3bg3",0,0,0,,[],https://twitter.com/ikefeed/status/1082195274/
1081931806,2008-12-27,06:02:53,UTC,16170967,ikefeed,"Tweet: New blog post: Galveston, 3 Months After Hurricane Ike  http://mattbtaylor.com/?p=132  http://tinyurl.com/7m2spc",0,0,0,,[],https://twitter.com/ikefeed/status/1081931806/
1081908522,2008-12-27,05:40:05,UTC,16320748,mattbtay,"New blog post: Galveston, 3 Months After Hurricane Ike  http://mattbtaylor.com/?p=132",0,0,0,,[],https://twitter.com/mattbtay/status/1081908522/
1081521503,2008-12-27,00:15:09,UTC,11211132,kygail,Holy shot batman.... This is hurricane Ike weather!,0,0,0,,[],https://twitter.com/kygail/status/1081521503/
1081433587,2008-12-27,23:01:01,UTC,15535081,mgrabois,is finally getting around to painting the water-damaged ceilings in my house from September's Hurricane Ike,0,0,0,,[],https://twitter.com/mgrabois/status/1081433587/
1081268413,2008-12-27,20:38:29,UTC,15039997,WendyGYoung,@HawaiiRealty I am feeling for ya'...did not have electricity in my house for 2 weeks after Hurricane Ike in September!,0,0,0,,[],https://twitter.com/WendyGYoung/status/1081268413/
1081245668,2008-12-27,20:18:58,UTC,15626100,madgeandahalf,"Cleaning house, and rearranging. I gave a LOT of clothes to a hurricane IKE victim who is still in a hotel. Poor lady!",0,0,0,,[],https://twitter.com/madgeandahalf/status/1081245668/
1081155278,2008-12-27,19:04:13,UTC,15039997,WendyGYoung,@SallyOahu After Hurricane Ike here in houston in September I did not have power for two LONG weeks!!! Changed my life for the better..LOL,0,0,0,,[],https://twitter.com/WendyGYoung/status/1081155278/
1081116841,2008-12-27,18:33:20,UTC,15374471,BobbyTheMitch,"Crawlspace flooded because of the melted snow, but its not as bad as when Hurricane Ike came by over the summer.",0,0,0,,[],https://twitter.com/BobbyTheMitch/status/1081116841/
1081112938,2008-12-27,18:30:20,UTC,16170967,ikefeed,Tweet: Bridge City in Hurricane Ike's wake of recovery  http://tinyurl.com/9v535b  http://tinyurl.com/6vgtth,0,0,0,,[],https://twitter.com/ikefeed/status/1081112938/
1081108510,2008-12-27,18:26:41,UTC,16318652,SpecNewsATX,Bridge City in Hurricane Ike's wake of recovery  http://tinyurl.com/9v535b,0,0,0,,[],https://twitter.com/SpecNewsATX/status/1081108510/
1080714783,2008-12-27,12:03:49,UTC,16170967,ikefeed,Tweet: Video (Youtube): Hurricane Ike HD  http://tinyurl.com/7yzetr  http://tinyurl.com/7cekhq,0,0,0,,[],https://twitter.com/ikefeed/status/1080714783/
1080539243,2008-12-26,07:38:27,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike HD  http://tinyurl.com/7yzetr,0,0,0,,[],https://twitter.com/ikefeed/status/1080539243/
1080450441,2008-12-26,05:59:37,UTC,16170967,ikefeed,Tweet: dont even get me started on bud selig and hurricane ike  http://tinyurl.com/9r2o7r,0,0,0,,[],https://twitter.com/ikefeed/status/1080450441/
1080332665,2008-12-26,04:09:46,UTC,15257271,petersim,dont even get me started on bud selig and hurricane ike,0,0,0,,[],https://twitter.com/petersim/status/1080332665/
1080234072,2008-12-26,02:44:28,UTC,14242117,ChrisDrake,wondering why I've heard hardly any news about the Galveston destruction from Hurricane Ike and New Orleans got so much press. Help Needed.,0,0,0,,[],https://twitter.com/ChrisDrake/status/1080234072/
1080222690,2008-12-26,02:34:36,UTC,16398559,Winking_Buddha,"Ready for a new year. This one's been a bummer (other than Obama's election). Hurricane Ike, friend's illnesses, pets' deaths, the economy..",0,0,0,,[],https://twitter.com/Winking_Buddha/status/1080222690/
1080076372,2008-12-26,00:27:47,UTC,16062271,gustavfeed,Video (Youtube): Number One Weather Event Of 2008- HURRICANE IKE (HD 720p)  http://tinyurl.com/a2b9q6,0,0,0,,[],https://twitter.com/gustavfeed/status/1080076372/
1080053645,2008-12-26,00:07:47,UTC,16170967,ikefeed,Video (Youtube): Number One Weather Event Of 2008- HURRICANE IKE (HD 720p)  http://tinyurl.com/a2b9q6,0,0,0,,[],https://twitter.com/ikefeed/status/1080053645/
1080053137,2008-12-26,00:07:19,UTC,16091038,hannafeed,New Video (YouTube): Number One Weather Event Of 2008- HURRICANE IKE (HD 720p)  http://tinyurl.com/a2b9q6,0,0,0,,[],https://twitter.com/hannafeed/status/1080053137/
1080046165,2008-12-26,00:01:31,UTC,16170967,ikefeed,Tweet: Haven't been through Houston since Hurricane Ike. Seeing lots of blue tarps still covering roofs th..  http://tinyurl.com/7kcm3w,0,0,0,,[],https://twitter.com/ikefeed/status/1080046165/
1079978777,2008-12-26,23:04:38,UTC,9217702,kimhaynes,Haven't been through Houston since Hurricane Ike. Seeing lots of blue tarps still covering roofs though.,0,0,0,,[],https://twitter.com/kimhaynes/status/1079978777/
1079881586,2008-12-26,21:42:57,UTC,13227422,jbmahaffie,Sorry it was hurricane ike,0,0,0,,[],https://twitter.com/jbmahaffie/status/1079881586/
1079876500,2008-12-26,21:38:51,UTC,14105788,editweapon,@Firepowered RT @FirePowered: Lot for sale! Just cleaned off compliments of Hurricane Ike - AYFKM?  http://twitpic.com/wso1,0,0,0,,[],https://twitter.com/editweapon/status/1079876500/
1079869638,2008-12-26,21:33:24,UTC,14242117,ChrisDrake,Lot for sale! Just cleaned off compliments of Hurricane Ike - AYFKM?  http://twitpic.com/wso1,0,0,0,,[],https://twitter.com/ChrisDrake/status/1079869638/
1079758510,2008-12-26,20:02:36,UTC,14925440,BuyTimeshare,Best blog post of 2008 was: a Hurricane Ike story!  http://tinyurl.com/994gag,0,0,0,,[],https://twitter.com/BuyTimeshare/status/1079758510/
1079719925,2008-12-26,19:31:21,UTC,14242117,ChrisDrake,Galveston looks like Hurricane Ike hit it yesterday in parts...  http://twitpic.com/wr9g,0,0,0,,[],https://twitter.com/ChrisDrake/status/1079719925/
1079654304,2008-12-26,18:38:59,UTC,16170967,ikefeed,Video (Youtube): HURRICANE IKE IN KINGWOOD TX  http://tinyurl.com/7b69s3,0,0,0,,[],https://twitter.com/ikefeed/status/1079654304/
1079612037,2008-12-26,18:06:24,UTC,16170967,ikefeed,Tweet: @mlv Not fun. We had a number come off with the remnants of Hurricane Ike came through here.  http://tinyurl.com/8bg5yn,0,0,0,,[],https://twitter.com/ikefeed/status/1079612037/
1079605589,2008-12-26,18:01:27,UTC,16843704,darthdilbert,@mlv Not fun.  We had a number come off with the remnants of Hurricane Ike came through here.,0,0,0,,[],https://twitter.com/darthdilbert/status/1079605589/
1079504340,2008-12-26,16:42:15,UTC,15496218,texasmag,"Out of Chaos, Resilient Galveston Islanders Rebuild After Devastation of Hurricane Ike  http://www.mytexasmag.com/community/rising",0,0,0,,[],https://twitter.com/texasmag/status/1079504340/
1079324433,2008-12-26,14:10:38,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike &Boliver Island  http://tinyurl.com/8p6rq4,0,0,0,,[],https://twitter.com/ikefeed/status/1079324433/
1079214952,2008-12-26,12:02:00,UTC,16170967,ikefeed,Tweet: is making a fire from what looks to be debris from hurricane Ike in SoTX.  http://tinyurl.com/9sn9qy,0,0,0,,[],https://twitter.com/ikefeed/status/1079214952/
1079115649,2008-12-26,09:29:36,UTC,16060167,gabegonz,is making a fire from what looks to be debris from hurricane Ike in SoTX.,0,0,0,,[],https://twitter.com/gabegonz/status/1079115649/
1078963370,2008-12-25,06:00:46,UTC,16170967,ikefeed,Tweet: Video (Youtube): Hurricane Ike  http://tinyurl.com/7a4g8j  http://tinyurl.com/8kqcxu,0,0,0,,[],https://twitter.com/ikefeed/status/1078963370/
1078749194,2008-12-25,02:38:39,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike  http://tinyurl.com/7a4g8j,0,0,0,,[],https://twitter.com/ikefeed/status/1078749194/
1078578109,2008-12-25,23:59:23,UTC,16170967,ikefeed,Tweet: Thanks to hurricane ike we got 200 dollars extra in food stamps. Rofl  http://tinyurl.com/9vk89j,0,0,0,,[],https://twitter.com/ikefeed/status/1078578109/
1078535782,2008-12-25,23:18:24,UTC,16569693,que_pedo,Thanks to hurricane ike we got 200 dollars extra in food stamps. Rofl,0,0,0,,[],https://twitter.com/que_pedo/status/1078535782/
1078489820,2008-12-25,22:33:08,UTC,14435194,paiiige,Galveston was a beautifully-built southern city... shocking to see its still a ghost town from September's hurricane Ike. totally looted.,0,0,0,,[],https://twitter.com/paiiige/status/1078489820/
1078488052,2008-12-25,22:31:30,UTC,18257408,RosaFlores,posted a story about Hurricane Ike recovery.  Many still without water! http://tinyurl.com/9yp8e7,0,0,0,,[],https://twitter.com/RosaFlores/status/1078488052/
1078376401,2008-12-25,20:38:11,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike Victim: Big Toenail  http://tinyurl.com/7x2flj,0,0,0,,[],https://twitter.com/ikefeed/status/1078376401/
1078255745,2008-12-25,18:39:08,UTC,15791186,KHOU,"Lions, tigers and Hurricane Bears: Strange stories from Ike: After Hurricane Ike hit, there was plenty to talk a..  http://tinyurl.com/6v575a",0,0,0,,[],https://twitter.com/KHOU/status/1078255745/
1078217349,2008-12-25,18:04:00,UTC,16170967,ikefeed,Tweet: Tweet: Asterpix Interactive Video - Hurricane Ike - Galveston Island: Galveston Island on Friday M..  http://tinyurl.com/72hlju,0,0,0,,[],https://twitter.com/ikefeed/status/1078217349/
1077852456,2008-12-25,12:01:00,UTC,16170967,ikefeed,Tweet: Asterpix Interactive Video - Hurricane Ike - Galveston Island: Galveston Island on Friday Morning ..  http://tinyurl.com/78x34a,0,0,0,,[],https://twitter.com/ikefeed/status/1077852456/
1077620669,2008-12-24,06:37:48,UTC,16170967,ikefeed,Video (Youtube): Hurricane Ike  http://tinyurl.com/8sl84r,0,0,0,,[],https://twitter.com/ikefeed/status/1077620669/
1077582237,2008-12-24,06:00:49,UTC,16170967,ikefeed,Tweet: Hurricane News: Hurricane Ike prevents church from having Christmas mass - KHOU: Hurricane Ike pr....  http://tinyurl.com/6w8xlt,0,0,0,,[],https://twitter.com/ikefeed/status/1077582237/
1077343807,2008-12-24,02:38:16,UTC,15791186,KHOU,Hurricane Ike prevents church from having Christmas mass: For the past seven years Pastor Ronald Gardner has gat..  http://tinyurl.com/8xojlo,0,0,0,,[],https://twitter.com/KHOU/status/1077343807/
1077155954,2008-12-24,00:00:07,UTC,16170967,ikefeed,Tweet: Hurricane News: Police tie 10 Hurricane Ike burglaries to arrest made Wednesday - Beaumont Enterp....  http://tinyurl.com/8h6tr9,0,0,0,,[],https://twitter.com/ikefeed/status/1077155954/
